Building_0,Building_1,Building_2,Building_3,Building_4
3.5693999999999995,3.134516666666668,3.334416666666667,0.6692166666666668,2.317516666666666
2.344933333333334,4.140033333333333,1.1856166666666672,1.5288666666666664,0.6581666666666669
2.2084166666666665,1.1586833333333333,1.628733333333333,2.9278416666666667,0.8898833333333334
1.1772999999999991,1.0481333333333325,1.6616500000000007,2.5535,0.581866666666667
1.0666500000000003,0.914049999999999,0.6708999999999995,0.4685666666666667,0.5544666666666666
1.0835333333333337,1.0607666666666675,1.281666666666667,0.4326166666666667,0.3398666666666666
0.8718833333333337,0.626433333333333,0.6116000000000001,0.6758166666666666,0.5158666666666669
1.310666666666667,0.5193500000000001,0.8812166666666676,0.6644166666666668,0.3373499999999998
1.500583333333334,2.036716666666667,0.5567666666666667,0.4222666668891906,0.3174666666666668
0.2894999999999999,0.2523499999999999,0.6026499999999996,1.244783333269755,0.0427166666666668
0.091533333333333,0.9039333333333336,1.2871666666666663,0.3013166673024498,-0.0476166666666668
-0.1838833333333338,0.7641333333333338,-0.0630999999999994,0.278299999745687,-0.0049333333333335
-1.144483333333334,-0.4515833333333334,0.1308999999999996,0.4149833302815757,0.0199500000000005
-1.6367333333333338,0.8791166666666668,-0.4965333333333335,0.0807999954223626,-1.792916666666667
-1.9060666666666668,-0.3768666666666674,0.0753833333333329,-0.0781833246866869,-0.1369500000000012
-1.4714499999999997,-1.1351499999999994,-1.7595666666666672,-0.058083344523111,-0.0840333333333321
-0.8930500000000001,0.0996000000000003,-1.420833333333333,-0.0277916697184244,0.1752333333333329
-1.1303999999999998,-1.2415000000000005,-0.7116833333333337,-1.4782416595458987,0.385766666666667
2.482416666666665,0.5989166666666672,-1.0875666666666677,-0.3041333262125649,0.8832499999999994
2.8485333333333327,1.7098333333333344,-0.1196666666666661,-0.090299994405111,0.7469333333333332
3.0149833333333347,3.194516666666667,0.9651666666666664,-0.103616664505005,1.2278666666666664
2.2552333333333343,4.058983333333334,1.4032333333333336,0.197800033494491,1.8970333333333336
1.9192500000000008,4.267016666666667,2.025816666666666,9.999999747711821e-08,1.5569999999999995
2.5040500000000003,2.917366666666667,1.7211333333333336,9.999999747378741e-08,2.561466666666667
3.047433333333334,1.7213166666666662,1.7203666666666662,1.2234166716666666,1.8391333333333328
2.1673333333333336,1.0226666666666653,1.8828166666666668,3.010116666666666,1.3841000000000003
1.895633333333333,0.7430749999999999,1.1030916666666666,0.8021083333333335,0.9283166666666672
1.0146833333333336,0.4240666666666662,1.5792,0.4545333333333333,0.67325
1.0539333333333332,0.5845333333333332,1.5887333333333338,0.4226666666666667,0.5567833333333334
1.1816666666666666,0.5404499999999998,1.124666666666667,0.4434499999999998,0.4478499999999999
1.1458499999999998,0.3785333333333338,0.8028666666666672,0.4347999999999999,0.3864666666666666
1.0882500000000002,0.4163166666666665,0.2292833333333334,0.4192666666666666,0.3328833333333334
1.0132166666666662,0.3987999999999999,1.011433333333333,0.6388666665236156,0.1947166666666669
0.3815166666666664,0.3057166666666666,1.510133333333333,0.5200833337465919,-0.2543666666666665
-0.4502166666666664,0.039733333333333,0.5491166666666668,0.1411499995549519,-0.5501
-1.1331500000000003,-0.3315999999999999,-0.2350166666666665,0.104100000508626,-0.8252333333333335
-1.348816666666666,-0.6092833333333328,-0.7597833333333328,0.0789999969482417,-0.8880499999999992
-2.07755,-0.6841500000000003,-1.0023500000000003,0.0608666656494145,-0.8004999999999998
-2.4609666666666667,1.0211666666666663,-0.8342000000000007,0.0719666768391933,-0.8885333333333335
-1.7309333333333323,0.8691333333333346,-1.2860833333333337,-2.5876,-1.043716666666667
-1.6277833333333331,-1.043266666666667,-1.2290833333333329,-2.274033314005534,-0.8421833333333335
-0.7141333333333335,-0.8897666666666675,-0.2196000000000002,-1.9288166636149089,0.1483500000000007
1.7046333333333337,-0.2635333333333345,-0.5061166666666667,-1.2337333292643229,0.7923166666666676
2.4312499999999995,0.0915166666666668,0.1554499999999995,0.0900333440144853,0.8694500000000001
3.446216666666667,0.6726500000000005,0.7703500000000002,-0.0397166636784872,1.772
3.713466666666666,1.1940499999999998,1.9786,-0.0209832417893493,1.2943666666666669
3.958200000000001,1.297783333333334,1.7692166666666664,0.2456333983333316,1.5467833333333334
2.0457499999999995,1.3730333333333342,2.650916666666668,2.186483333333333,2.150916666666667
2.148133333333334,1.3935166666666672,1.9161833333333325,3.044016666666666,0.9395
0.8846833333333326,3.0895499999999987,1.67905,2.395333333333333,1.9324
2.015208333333334,1.137633333333332,2.334908333333333,0.997325,0.8597666666666665
0.8682333333333333,0.2295499999999999,1.5305999999999995,1.857666666666667,0.7675833333333341
0.8583833333333332,0.2313166666666665,2.0275333333333334,0.4224,0.7676999999999995
0.7517166666666667,0.2825999999999999,0.7769333333333328,0.4211666666666666,0.5727666666666666
0.9265166666666672,0.4607499999999996,1.9538,0.4515333333333334,0.3036333333333332
1.0573333333333337,0.2737499999999997,0.2308,0.4122,0.3460166666666665
1.4717333333333331,0.3046666666666666,0.2301499999999999,0.3933999997138979,0.2011500000000001
0.48095,0.6083999999999999,0.7357333333333332,0.3213166670481363,-0.3014499999999999
-0.4141,0.9212833333333332,1.3504666666666676,0.2821166652043661,-0.5588666666666663
-1.2170166666666666,-0.6581166666666665,-0.2986166666666662,0.4010833330790198,-0.8247333333333332
-1.7435833333333326,-1.2183500000000005,-1.046116666666666,0.1227833307902022,-0.8445833333333332
-1.7829666666666664,-1.7121833333333334,-0.4680333333333331,-0.0608833287556969,-0.8097833333333327
-2.2341,-1.5420666666666667,-1.1695166666666663,-0.0491333262125648,-0.5737333333333328
-2.3788333333333336,-1.6072000000000004,-1.3178833333333333,-0.8527666920979823,-0.2999000000000016
-2.134583333333333,-0.7004499999999996,-1.5218166666666677,-2.161083339436849,-1.587066666666667
-1.7064,-1.5588666666666666,-0.2576333333333338,-2.081416670735677,-0.1534166666666667
-1.0978833333333329,0.4004333333333328,-0.5853333333333322,-2.180950014750163,-0.10385
-0.0093499999999996,0.9172666666666668,0.0476,-0.7110166646321616,0.0034833541870118
3.108683333333333,1.5239999999999991,0.948333333333333,-0.0825666700998943,3.542716666666667
3.461116666666668,0.986233333333333,1.7664166666666672,0.0001500882401764,2.758683333333333
3.939783333333334,1.3271166666666665,2.552383333333333,9.999999747378741e-08,1.9249
3.6698666666666666,1.5086499999999996,2.010966666666666,0.0123000766666647,2.3992
1.8681333333333328,1.2637666666666665,2.13875,2.4437333333333324,2.022933333333333
1.1379833333333338,2.230616666666667,2.28725,2.7436333333333325,2.36575
1.4736166666666677,1.2630000000000003,1.4469583333333331,1.1922083333333342,1.4371166666666668
1.7563333333333329,0.25495,1.913649999999999,0.6170833333333335,0.3512333333333333
2.64235,0.2484666666666664,1.383883333333333,0.8028999999999998,0.2481166666666666
1.467716666666666,0.2861166666666666,1.6957333333333326,0.4333833333333334,0.2504000000000001
1.4674999999999994,0.2902,0.7112333333333337,0.4684999999999999,0.3654833333333336
1.1095,0.3257000000000002,0.5489166666666665,0.4673333333333331,0.3216833333333333
1.1970500000000004,0.2699666666666667,0.6977,0.3874333333810171,0.1944666666666667
0.4779499999999997,0.317633333333333,0.7734499999999997,0.5256833333969113,-0.176233333333333
-0.5323333333333334,0.2461999999999999,1.3398666666666672,0.3510833337783814,-0.2280499999999997
-1.2262833333333334,-0.0924666666666663,0.2120166666666667,0.1416833333333329,-0.0433499999999999
-1.8847,-0.959216666666666,-0.8012833333333335,0.0682166610717776,0.1371166666666669
-2.304183333333333,-0.836566666666666,-1.0182833333333334,0.0911499994913747,-2.281283333333334
-2.3239666666666667,-1.89695,-1.3168833333333327,0.0219333374023449,-1.6402166666666669
-2.518366666666666,-1.242133333333333,-1.0585500000000008,-1.223233336385091,-1.5740000000000005
-2.1949,-1.0119666666666678,-1.4662333333333328,-2.7222333312988285,-1.5076000000000007
-1.3658999999999994,-0.4089166666666657,-1.101466666666667,-2.039866668701172,0.0088166666666661
-1.0898833333333338,-0.1157333333333331,0.0685666666666664,-1.970299987284343,0.2900166666666672
-0.4437000000000003,0.5384166666666665,0.8624333333333337,-0.8338833318074543,0.9559333333333332
1.5028666666666668,0.4152166666666663,1.0415166666666666,0.0304999982198079,1.1787666683197022
3.124083251953125,1.9926499999999985,0.6409500000000005,0.1529500249205266,1.7507000016666667
5.363066666666665,1.2350666666666668,0.7139499999999999,1.4854000000000007,1.766083333333334
2.805516666666666,1.3295666666666668,0.8440000000000006,1.2264500000000005,1.64385
2.3180500000000004,1.4682833333333345,0.8564666666666665,0.763916666666666,1.34405
1.7231500000000006,0.8012333333333334,0.8134833333333336,2.20025,1.2599000000000005
1.489891666666667,1.0259083333333332,0.9969500000000004,3.2092916666666667,1.0333333333333332
0.7539166666666668,1.5454000000000012,0.9279166666666672,0.4957833333333331,0.5768500000000001
1.00465,0.2461166666666664,1.2372166666666664,0.5085333333333333,0.5754833333333333
1.60625,0.246583333333333,0.7429166666666666,0.5070166666666667,0.3682333333333332
0.4979666716666666,0.2795166666666666,0.5798666666666663,0.4833999999999999,0.3331833333333332
1.5451333333333332,0.2899833333333333,0.3135166666666664,0.5019833333333333,0.3314666666666668
1.372700001666667,0.3217999999999998,0.5151999999999997,0.474899999809265,0.1772666666666666
0.3036166666666667,0.2047333333333333,0.7234,0.4150999995231627,0.0064333333333331
0.0335666666666669,0.0357333333333329,0.1390833333333337,0.9879499992370608,-0.3074166666666666
-0.4665666666666668,-0.6391833333333331,-0.4625833333333332,0.9274333353678386,-0.4849666666666663
-1.86995,-1.2247,-0.9705333333333332,0.309783331298828,-0.7633333333333323
-2.302733333333333,-1.7232,-1.6537333333333328,0.2842333363850895,-0.8096166666666669
-2.5022333333333338,-1.476366666666666,-1.992816666666666,-0.111083310445148,-0.7852499999999994
-2.4962833333333334,-0.6172166666666672,-1.782983333333334,-0.080350010172526,-1.4460333333333344
-1.4022,-1.032283333333333,-2.049333333333333,-0.0944833231608073,-0.8263499999999997
0.1134166666666662,-0.4822499999999996,-1.0219,-1.0944666676839196,0.329616666666667
0.1736500000000012,0.3299833333333343,-0.0810499999999998,-0.1167499964396161,1.262966666666666
0.181066666666667,0.750466666666667,0.2544833333333335,-0.0979333282470698,0.6062833333333332
0.6005666666666661,0.65375,1.2735500000000004,-0.2901499934514364,1.22795
0.5777666666666664,1.8539333333333337,1.796716666666667,-0.0162165702294178,2.1775666666666664
1.3641499999999995,1.4388833333333333,1.816916666666666,0.0330834149999979,1.6678500000000005
2.8685666666666667,1.0753833333333327,3.00735,0.0027834249999976,1.8570833333333328
2.166050000000001,0.9546833333333332,1.5286333333333335,1.6403666733333329,1.17105
1.767183333333333,1.1429833333333337,0.9934500000000006,2.8410333333333333,1.5640500000000008
1.7916000000000003,0.458125,0.9802583333333328,1.5704000000000002,0.6495000000000003
0.7908166666666672,0.2526666666666669,0.998033333333333,0.8316833333333331,0.5025166666666666
0.8059,0.25285,1.2386166666666667,0.6033166666666664,0.2704499999999998
0.7650333333333337,0.2566833333333332,0.6755833333333331,0.4623333333333334,0.2510666666666665
0.7785666666666672,0.2946833333333334,0.7058333333333335,0.4441833333333332,0.2935
2.014216666666666,0.2944333333333334,0.9167833333333328,0.4229833333333333,0.3352166666666664
0.8163166666666666,0.3204166666666667,0.4294333333333333,0.44216666671435,0.1190166666666667
0.2969166666666664,0.7389166666666666,0.578583333333333,0.3264333331584931,-0.2347833333333332
-0.0934499999999995,0.0296166666666666,0.2568666666666668,0.5881166674931846,-0.5893499999999999
-0.2152333333333343,-0.5047666666666667,-0.4143333333333332,-0.1442500012715658,-0.8609166666666669
-0.5898166666666662,-0.622,-1.09355,-0.187000000508626,-1.0542000000000002
-0.7653833333333331,-1.0487000000000002,-1.6110999999999998,-0.069566662597656,-1.1599499999999994
-0.7201500000000005,-1.4021166666666671,-1.94565,0.0214833338419599,-0.9572333333333344
-2.1175500000000005,-1.3784999999999996,-1.7300666666666662,-0.1672166534423836,-2.1918666666666664
-2.2300166666666663,-0.8647833333333339,-1.6500666666666672,-0.8363833099365229,-1.419983329264323
-1.6640666666666666,-0.3684833333333339,-1.451933333333333,-2.3452333206176763,-0.1169999999999998
-1.1610833333333332,0.2565499999999999,-0.6512833333333338,-0.8296000020345051,0.2886999999999997
-0.3423666666666669,1.405583333333333,-0.1540166666666659,-0.1536833287556964,0.6211666666666669
0.6338499999999996,1.1257500000000011,0.8849000000000005,-0.2159999947865803,0.8117666800181071
1.53735,1.8041,2.3002,0.2783833732107027,2.0182333333333338
4.202466666666667,1.5773000000000006,1.5213,0.651683366666666,1.853583333333332
2.8106666666666675,3.0158,1.2424833333333332,1.6927499999999998,2.170166666666668
3.4598499999999985,1.508383333333334,1.217866666666667,2.90435,1.1441333333333332
2.8088499999999983,1.4875833333333348,1.25985,1.2619166666666672,0.8711000000000004
1.2736083333333337,0.5581916666666668,2.0509916666666665,0.4309999999999998,0.7038000000000006
0.854716666666668,0.2451999999999997,3.119433333333334,2.0378833333333333,0.2037999999999999
0.8027000000000004,1.1439499999999994,1.673516666666667,0.4331666666666668,0.4421500000000004
0.968533333333333,0.2393666666666667,1.131866666666667,0.4510500000000001,0.4566166666666666
0.824666666666667,0.23985,1.6596999999999995,0.4486500000000001,0.2919333333333332
0.8229833333333342,0.2823833333333334,1.3296333333333337,0.4233833333333334,0.3771
0.8109999999999996,0.8336166666666669,1.4236833333333327,0.6752666665395101,0.2145999999999999
0.3810166666666671,0.4698166666666667,1.0582499999999992,1.1325333337783812,-0.20655
0.0661999999999998,0.9970666666666668,1.4811833333333333,0.8177000013987221,-0.5462499999999997
-0.2627166666666669,-0.5755333333333335,0.6676166666666665,0.1874166665395107,-0.8072166666666669
-0.548116666666667,0.2798833333333336,-0.2223833333333329,-0.4630166684468582,-0.8634833333333324
-0.8568666666666662,-1.6149833333333334,0.9070499999999996,-0.3166666636149088,-0.9338166666666664
-0.0370666666666674,0.1360000000000001,0.0122999999999998,-1.1989666737874345,-0.6715500000000003
-0.7463499999999998,-1.2963500000000003,-0.8022000000000002,-1.8393666798909505,-1.4297833333333334
-1.4166166666666666,1.07045,0.1880666666666667,-2.097883321126302,-0.6184833333333337
-1.824,-0.2379499999999996,-0.8858333333333338,-2.0741666671752923,-0.0404666666666664
-1.239566666666667,1.417616666666667,-0.1265833333333341,-1.7733166559855142,-0.0467166666666664
-0.4617833333333334,0.6362166666666664,0.3116833333333333,-0.0518833221435546,-0.01305
0.9185500000000002,1.1009666666666664,0.6187499999999994,1.6761333380381256,1.5828833386739096
0.7796333333333333,2.2092333333333336,2.02805,1.9158000000953672,1.2461333333333329
1.0546166666666668,0.8889500000000005,2.51615,1.2042333333333337,1.6189499999999994
1.1194166666666667,2.221216666666668,2.134033333333333,1.183483333333333,1.837725
0.5542000000000005,1.184666666666666,3.3542000000000005,0.6643333333333337,2.1829666666666667
0.5741500000000003,1.8266833333333337,4.042133333333334,1.9466,1.1242833333333335
0.542341666666667,0.8171166666666656,1.8606000000000007,2.9696416666666674,0.5229249999999999
2.554916666666666,0.3401999999999999,2.607333333333333,2.5524666666666675,0.9173333333333336
0.539183333333333,0.3385666666666665,1.7687166666666665,0.48455,0.23055
0.5669000000000003,0.3363166666666666,1.9178583333333328,0.4273000000000002,0.2217333333333334
0.4790000000000001,0.3326333333333333,2.212733333333333,0.4590333333333335,0.2580333333333333
0.7135666666666662,0.3334333333333332,1.2998333333333325,0.4252333333333334,0.2704166666666666
1.0331333333333332,0.3235666666666667,1.799816666666667,1.246083333365123,0.375833333333333
0.429316666666667,1.33865,1.1069666666666675,1.0119333332220712,-0.2072833333333334
-0.5132666666666663,0.2981333333333332,2.0862,1.53069999926885,-0.213516666666667
-1.1223833333333335,0.8279499999999984,1.7685499999999994,0.6798666693369544,0.140433333333333
-1.600549999999999,0.705433333333334,1.5342,0.2287166633605957,-0.0481833333333336
-1.9335166666666672,-0.6609500000000004,0.0284999999999997,0.0072333368937171,-0.1736000000000001
-1.713816666666666,0.9122500000000012,-0.497033333333333,-0.0434500010172533,-1.4067666666666665
-1.2955833333333335,-2.150033333333333,-0.2889333333333336,-1.151316683959961,-0.2627999999999999
-0.5945999999999994,-0.4516666666666653,-0.1490333333333325,-2.246949986775716,-0.0372333333333344
-1.6882333333333337,0.1957666666666656,0.7162000000000003,-1.598933347066243,0.7638166666666676
-1.0552833333333336,0.7252499999999991,1.104533333333333,-1.5917166600545247,1.0267333333333335
-0.3582499999999997,2.3393,1.9152,0.0316333292643222,1.6485666666666663
1.530333333333333,3.009116666666667,1.4836333333333331,0.2476666698455809,2.65465
0.7941666666666669,0.7297666666666663,2.7402333333333333,0.2036833682197564,1.7357999999999998
0.8645666666666666,0.9046333333333328,3.2965666666666675,1.7622,1.6526666666666667
0.7620000000000001,0.914266666666666,3.2104666666666666,1.3209750000000005,2.8687000000000005
0.5658666666666667,3.768366666666666,2.1929333333333334,1.4789166666666662,3.2085833333333342
0.4204999999999997,3.828683333333336,2.628016666666668,1.1836833333333334,0.4809333333333332
0.4380833333333332,1.4850583333333334,1.847775,2.9081916666666667,1.0033666666666672
2.533483333333333,0.6343000000000002,2.405649999999999,3.402200000000001,0.8402833333333334
